timestamp;custom sunup;custom sundown;AD sunup;AD sundown;AD sunrise;AD sunset
23:15:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:16:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:17:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:18:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:19:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:20:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:21:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:22:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:23:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:24:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:25:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:26:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:27:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:28:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:29:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:30:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:31:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:32:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:33:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:34:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:35:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:36:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:37:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:38:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:39:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:40:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:41:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:42:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:43:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:44:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:45:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:46:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:47:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:48:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:49:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:50:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:51:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:52:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:53:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:54:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:55:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:56:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:57:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:58:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
23:59:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:00:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:01:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:02:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:03:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:04:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:05:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:06:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:07:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:08:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:09:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:10:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:11:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:12:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:13:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:14:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:15:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:16:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:17:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:18:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:19:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:20:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:21:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:22:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:23:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:24:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:25:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:26:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:27:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:28:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:29:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:30:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:31:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:32:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:33:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:34:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:35:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:36:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:37:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:38:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:39:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:40:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:41:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:42:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:43:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:44:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:45:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:46:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:47:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:48:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:49:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:50:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:51:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:52:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:53:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:54:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:55:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:56:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:57:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:58:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
00:59:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:00:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:01:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:02:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:03:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:04:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:05:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:06:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:07:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:08:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:09:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:10:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:11:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:12:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:13:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:14:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:15:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:16:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:17:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:18:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:19:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:20:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:21:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:22:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:23:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:24:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:25:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:26:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:27:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:28:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:29:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:30:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:31:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:32:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:33:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:34:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:35:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:36:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:37:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:38:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:39:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:40:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:41:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:42:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:43:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:44:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:45:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:46:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:47:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:48:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:49:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:50:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:51:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:52:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:53:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:54:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:55:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:56:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:57:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:58:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
01:59:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:00:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:01:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:02:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:03:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:04:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:05:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:06:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:07:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:08:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:09:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:10:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:11:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:12:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:13:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:14:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:15:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:16:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:17:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:18:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:19:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:20:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:21:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:22:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:23:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:24:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:25:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:26:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:27:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:28:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:29:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:30:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:31:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:32:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:33:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:34:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:35:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:36:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:37:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:38:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:39:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:40:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:41:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:42:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:43:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:44:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:45:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:46:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:47:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:48:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:49:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:50:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:51:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:52:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:53:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:54:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:55:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:56:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:57:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:58:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
02:59:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:00:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:01:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:02:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:03:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:04:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:05:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:06:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:07:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:08:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:09:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:10:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:11:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:12:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:13:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:14:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:15:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:16:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:17:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:18:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:19:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:20:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:21:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:22:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:23:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:24:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:25:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:26:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:27:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:28:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:29:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:30:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:31:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:32:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:33:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:34:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:35:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:36:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:37:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:38:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:39:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:40:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:41:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:42:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:43:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:44:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:45:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
03:46:32;False;True;False;True;2020-05-09 05:57:52;2020-05-09 21:20:10
